ID,Title,Excerpt,Permalink,Featured,Categorías de curso,Etiquetas de curso,_lp_duration,thim_course_skill_level,thim_course_language,thim_course_duration,_lp_free,_lp_price,_lp_level,_lp_external_link_buy_course,Author Username,site,raw_jsonld
,Introduction to Cybersecurity,Learn cybersecurity basics to protect your personal digital life and the biggest security challenges companies face today.,https://www.netacad.com/courses/introduction-to-cybersecurity?courseLang=en-US,https://www.netacad.com/p/ff9e491c-49be-4734-803e-a79e6e83dab1/7dc6e66c-935b-4905-b315-61b12ecb801a/image.png,,,,,,,,,,,{},netacad.com,"[{""@context"": ""https://schema.org"", ""@type"": ""Course"", ""name"": ""Introduction to Cybersecurity"", ""description"": ""Learn cybersecurity basics to protect your personal digital life and the biggest security challenges companies face today."", ""provider"": {""@type"": ""Organization"", ""name"": ""Cisco Networking Academy"", ""sameAs"": ""https://www.netacad.com""}}]"
